,investor,year,weighted_score
12310,PERCEPTIVE ADVISORS LLC,2013,3.4329255041876894
16431,Texan Capital Management,2013,3.4286861774180037
14160,"SCGE MANAGEMENT, L.P.",2013,3.423970598431496
15565,"Starwood Real Estate Securities, LLC",2013,3.419677919318504
9799,Liberty Mutual Group Asset Management Inc.,2013,3.418512912259002
4859,"DIALECTIC CAPITAL MANAGEMENT, LLC",2013,3.416505523082839
5612,"Empyrean Capital Partners, LP",2013,3.409952716050063
10078,MANGROVE PARTNERS,2013,3.4020744979687523
17922,ZEKE LP /PA,2013,3.4020008671743094
11374,NORTHERN CAPITAL MANAGEMENT LLC\WI\,2013,3.3985508926802033
17654,"Weaver C. Barksdale & Associates, Inc.",2013,3.3884359014450802
7231,Glacier Peak Capital LLC,2013,3.3789703410290173
10428,"MILES CAPITAL, INC.",2013,3.3764979850405608
17564,Wallace Capital Management Inc.,2013,3.373567073950797
15133,"Savant Capital, LLC",2013,3.3634203918604193
248,AKANTHOS CAPITAL MANAGEMENT LLC,2013,3.3594078064991186
11195,NEW ENGLAND SECURITIES CORP /MA/,2013,3.3363819885507446
4711,DARUMA CAPITAL MANAGEMENT LLC,2013,3.323713745608794
5077,David R. Rahn & Associates Inc.,2013,3.317699187270563
9537,LONDON CO OF VIRGINIA,2013,3.2967245722706027
3556,CORBYN INVESTMENT MANAGEMENT INC/MD,2013,3.292721404222115
7206,"Gibson Capital, LLC",2013,3.2840943773590934
9365,LASALLE INVESTMENT MANAGEMENT SECURITIES LP,2013,3.264449526356683
14574,SMITHFIELD TRUST CO,2013,3.262179966586282
17457,WILLIAM HARRIS INVESTORS INC,2013,3.260172328300532
1947,BRANT POINT INVESTMENT MANAGEMENT LLC,2013,3.2532265549830637
4820,DENALI ADVISORS LLC,2013,3.2516805648334475
3632,"CR Intrinsic Investors, LLC",2013,3.22339247686308
12410,PITCAIRN CO,2013,3.217099475662362
2632,Breithorn Capital Management,2013,3.207740619934344
4892,DISCIPLINED GROWTH INVESTORS INC /MN,2013,3.19961939441381
17725,"Westchester Capital Management, LLC",2013,3.197495120055549
3994,Carlyle Group L.P.,2013,3.1662889923458
16130,TORONTO DOMINION BANK,2013,3.1560882516929936
12239,"PDT Partners, LLC",2013,3.150036593473165
16050,"TIGER CONSUMER MANAGEMENT, L.P.",2013,3.1473540508354603
17047,"Veritable, L.P.",2013,3.138328737909394
7092,GW CAPITAL INC,2013,3.134987622935954
2442,BlackRock Inc.,2013,3.1295771505979926
12096,"PACIFIC ALTERNATIVE ASSET MANAGEMENT COMPANY, LLC",2013,3.1270056087952236
11025,Montecito Bank & Trust,2013,3.123152313592527
6366,"First Allied Advisory Services, Inc.",2013,3.115767628653261
13220,Psagot Investment House Ltd.,2013,3.112853725231939
6360,"Firefly Value Partners, LP",2013,3.1052420842968838
690,ATLANTA CAPITAL MANAGEMENT CO L L C,2013,3.104328349631899
2379,"Berson & Corrado Investment Advisors, LLC",2013,3.0994944852828974
12789,"Passport Capital, LLC",2013,3.0990822215964373
471,ANCHOR CAPITAL ADVISORS LLC,2013,3.094009892197132
8183,Homrich & Berg,2013,3.0886048144315015
11353,NORTH STAR ASSET MANAGEMENT INC,2013,3.0875143540851813
130,ACUITY INVESTMENT MANAGEMENT INC,2013,3.08654370513264
3432,COMERICA BANK,2013,3.0560388896535184
42,3G Capital Partners Ltd.,2013,3.04853618423179
974,Altus Capital Inc.,2013,3.031068414458349
9774,Leonard Capital Management INC,2013,3.0194680433099568
500,APG Asset Management US Inc.,2013,2.9813029202994428
4022,Cascabel Management LP,2013,2.977125519743132
11875,ORRELL CAPITAL MANAGEMENT INC,2013,2.960154493887928
5000,DUBUQUE BANK & TRUST CO,2013,2.9578341089252667
14693,SPINNAKER TRUST,2013,2.9439231066805434
7054,GSA CAPITAL PARTNERS LLP,2013,2.937291611211741
11823,OMT Capital Management LLC,2013,2.9207021618969193
4171,Choate Investment Advisors,2013,2.9198273815202875
8140,"Hilton Capital Management, LLC",2013,2.9191735102221816
13283,QVT Financial LP,2013,2.9066054240057038
14166,SCGF III MANAGEMENT LLC,2013,2.900373719977195
1247,Artisan Partners Limited Partnership,2013,2.873192036809045
6688,GARDNER LEWIS ASSET MANAGEMENT L P,2013,2.846289073799396
3028,CARLSON CAPITAL L P,2013,2.8437188753774656
12963,Pine River Capital Management L.P.,2013,2.833791492600184
13848,Reliance Trust Co of Delaware,2013,2.827849758493368
216,AGF INVESTMENTS INC.,2013,2.8190310246215358
549,"ARGA Investment Management, LP",2013,2.8184020728571357
7542,HARVEST CAPITAL MANAGEMENT INC,2013,2.812411085744489
14504,SIMMONS FIRST TRUST CO NA,2013,2.802870195871605
4353,"Concept Capital Markets, LLC",2013,2.79708729191409
6148,FOUNDERS BANK & TRUST,2013,2.7935226217208817
14280,SECOND CURVE CAPITAL LLC,2013,2.787475956195911
14948,SUNTRUST BANKS INC,2013,2.7776488843311657
3301,CITY NATIONAL BANK,2013,2.777583716466502
12886,Perella Weinberg Partners Capital Management LP,2013,2.771668095149641
13215,"Proxima Capital Management, LLC",2013,2.7696570622215377
12718,"Parallax Volatility Advisers, LLC",2013,2.7655798883004215
8362,INSIGHT CAPITAL RESEARCH & MANAGEMENT INC,2013,2.754538509594662
7189,"Geologic Resource Partners, LLC",2013,2.7501870239833854
6651,GABELLI FUNDS LLC,2013,2.7343114306682494
7561,HAVENS ADVISORS LLC,2013,2.7269390742245654
17850,Winton Capital Management Ltd,2013,2.720143941153877
5216,Dynamic Capital Management Ltd,2013,2.702468985931035
8161,Hodges Capital Management Inc.,2013,2.696663261210729
16176,"TPH Asset Management, LLC",2013,2.6806870303530457
10562,MORGAN STANLEY,2013,2.672497146749465
16058,TIGER MANAGEMENT L.L.C.,2013,2.6686220918934307
5445,EVEREST CAPITAL LLC,2013,2.6598594645900118
16067,TIMUCUAN ASSET MANAGEMENT INC/FL,2013,2.6453885450612
16675,"Tygh Capital Management, Inc.",2013,2.643844450847102
4625,"Cupps Capital Management, LLC",2013,2.6426189535773883
8223,"Hound Partners, LLC",2013,2.6355880324014467
43,40 North Management LLC,2013,2.6326850974110285
6561,Fox Point Capital Management LLC,2013,2.630312546067449
8402,INVESTMENT CENTERS OF AMERICA INC,2013,2.628733199638158
8809,JPMORGAN CHASE & CO,2013,2.6204083968987906
15923,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,2013,2.613129358952091
16905,VERTEX ONE ASSET MANAGEMENT INC.,2013,2.5928407539960214
11524,"Netols Asset Management, Inc.",2013,2.5617374074453725
8496,InView Investment Management LLC,2013,2.538384936892343
4863,"DIAM Co., Ltd.",2013,2.536339734456919
14495,SILVER CAPITAL MANAGEMENT LLC,2013,2.528722041846947
15176,"Seamans Capital Management, LLC",2013,2.523813631923065
852,Airain ltd,2013,2.5161337614769796
5035,"DW Investment Management, LP",2013,2.514246688716935
17958,"Zimmer Partners, LP",2013,2.4783762360665342
15260,Shamrock Asset Management LLC,2013,2.472730130274388
11846,OPUS INVESTMENT MANAGEMENT INC,2013,2.4716800260494773
8953,KALMAR INVESTMENTS INC /DE/,2013,2.469990325114706
1876,"BOSTON PROVIDENT, L.P.",2013,2.4611998908442048
14252,"SCOPUS ASSET MANAGEMENT, L.P.",2013,2.459707161975515
9929,"Longhorn Capital Partners, L.P.",2013,2.4549056069595903
2080,BSW Wealth Partners,2013,2.45334124978325
846,"Aft, Forsyth & Company, Inc.",2013,2.4505442092962912
15594,Steinberg Global Asset Management,2013,2.4489679855356963
17901,"York Capital Management Global Advisors, LLC",2013,2.4423663999834893
3633,CRAMER ROSENTHAL MCGLYNN LLC,2013,2.423580911533097
739,"AVIANCE CAPITAL MANAGEMENT, LLC",2013,2.4229003764594985
12421,"PL Capital Advisors, LLC",2013,2.402348058925771
17431,"WHV Investment Management, Inc.",2013,2.394787629203356
11552,New England Private Wealth Advisors LLC,2013,2.3934499790051516
7789,HOVDE CAPITAL ADVISORS LLC,2013,2.3861835664978854
9976,"Luxor Capital Group, LP",2013,2.3780521025073518
7307,"Gotham Asset Management, LLC",2013,2.375728844925453
3628,CQS Cayman LP,2013,2.375206144055344
10627,MUNDER CAPITAL MANAGEMENT,2013,2.3710440573776
1096,"Anthion Management, LLC",2013,2.3688628315161337
199,"AFAM CAPITAL, INC.",2013,2.3451107450924438
7039,"GRS Advisors, LLC",2013,2.3436803177328995
3339,CLINTON GROUP INC,2013,2.335798734302256
11909,OVERBROOK MANAGEMENT CORP,2013,2.327307433663486
12986,"Pinnacle Holdings, LLC",2013,2.326175883223024
2546,Bollard Group LLC,2013,2.3261531487631055
16613,Troob Capital Advisors LLC,2013,2.3250533796671404
7599,HEITMAN REAL ESTATE SECURITIES LLC,2013,2.3244846206709715
8878,"Jarislowsky, Fraser Ltd",2013,2.3186575211445346
16047,"TIG Advisors, LLC",2013,2.281051867153314
16273,TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,2013,2.27910222261322
11220,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,2013,2.276652440925344
6975,GREEN SQUARE CAPITAL MANAGEMENT LLC,2013,2.264738746723288
16693,U S GLOBAL INVESTORS INC,2013,2.257675214910981
3620,"COWEN GROUP, INC.",2013,2.2425717818945055
15756,Summit Creek Advisors LLC,2013,2.2376526007959825
3351,CLOVIS CAPITAL MANAGEMENT LP,2013,2.237004502578125
17349,WESTPAC BANKING CORP,2013,2.2366581948859383
11011,Monarch Partners Asset Management LLC,2013,2.2317437415629495
8656,J. Goldman & Co LP,2013,2.229709164435453
935,"AlphaOne Investment Services, LLC",2013,2.228788113268662
13565,RMR ADVISORS INC,2013,2.225996109574977
16260,TRUST DEPARTMENT MB FINANCIAL BANK N A,2013,2.225903033914888
8190,Hood River Capital Management LLC,2013,2.2252431963672037
10017,MACKAY SHIELDS LLC,2013,2.206325030869989
8526,"Independent Portfolio Consultants, Inc.",2013,2.2062427736605335
12333,PFG Financial Advisors,2013,2.204551622186232
6413,"First Heartland Consultants, Inc.",2013,2.1914684093584085
17755,"Wharton Business Group, LLC",2013,2.1864891811787457
7977,"Hatteras Alternative Mutual Funds, LLC",2013,2.184248982737495
3857,"Camelot Portfolios, LLC",2013,2.178098509318327
13251,QUALCOMM INC/DE,2013,2.1732817012802856
7186,GeoSphere Capital Management,2013,2.1517638561554193
6297,Filament LLC,2013,2.1431059003592754
9609,LUMINUS MANAGEMENT LLC,2013,2.137001039996445
14592,SNYDER CAPITAL MANAGEMENT L P,2013,2.133264903443472
1488,BANK OF AMERICA CORP /DE/,2013,2.12732817504536
1000,"American Beacon Advisors, Inc.",2013,2.1186039296108032
17184,WASATCH ADVISORS INC,2013,2.1180060300317756
11965,"Old West Investment Management, LLC",2013,2.1102227078156854
8854,"Jacobus Wealth Management, Inc.",2013,2.1054414753074364
4267,"Coe Capital Management, LLC",2013,2.097747360254793
17766,"White Elm Capital, LLC",2013,2.0936548171171765
214,AFTON CAPITAL MANAGEMENT LLC,2013,2.0846701144105197
16506,"TimesSquare Capital Management, LLC",2013,2.0779617038261984
10573,MOTCO,2013,2.0715060808228065
3279,CITADEL ADVISORS LLC,2013,2.0711591515117442
15027,Sageworth Trust Co,2013,2.063503036154426
6658,GAGNON SECURITIES LLC,2013,2.0575418507026426
7160,"Geller Family Office Services, LLC",2013,2.052162147093068
14406,SG Capital Management LLC,2013,2.044022771599126
10362,MENTA CAPITAL LLC,2013,2.043545391010559
14303,SECURITY CAPITAL RESEARCH & MANAGEMENT INC,2013,2.0356709002669637
17251,WEDGE CAPITAL MANAGEMENT L L P/NC,2013,2.0349168392870127
8754,JET CAPITAL INVESTORS L P,2013,2.0317487705876305
8674,JACOB ASSET MANAGEMENT OF NEW YORK LLC,2013,2.026987614863161
12460,PORTOLA GROUP INC /CA,2013,2.02099061008546
15842,TANG CAPITAL MANAGEMENT LLC,2013,2.0201998911424397
6311,Financial Advisory Group,2013,2.019446482829625
5454,EVERGREEN CAPITAL MANAGEMENT LLC,2013,2.011768456505116
5049,Daiwa Securities Group Inc.,2013,2.007721185389156
3827,Camber Capital Management LLC,2013,1.9939637870751172
2008,BRIGHTFIELD CAPITAL MANAGEMENT LLC,2013,1.9910055861969516
8681,"JACOBS ASSET MANAGEMENT, LLC",2013,1.9862655427428644
4158,Cheyne Capital Management (UK) LLP,2013,1.981811037991111
312,ALPHA WINDWARD LLC,2013,1.9813629744258066
8976,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,2013,1.9789167956898575
15489,Spark Investment Management LLC,2013,1.9662584436540773
12002,"Opus Capital Group, LLC",2013,1.9513910913993553
6884,GOLDMAN SACHS GROUP INC,2013,1.9428958029733199
16737,"UNITED CAPITAL FINANCIAL ADVISERS, LLC",2013,1.9354890592391019
17302,WELLS FARGO & COMPANY/MN,2013,1.9265989635414542
16965,"VNBTrust, National Association",2013,1.919925232913974
756,"AXIAL CAPITAL MANAGEMENT, LLC",2013,1.9101767334954352
5815,FCA CORP /TX,2013,1.9057499360052788
9969,Lumina Fund Management LLC,2013,1.8956677365022283
16233,TRUST & FIDUCIARY MANAGEMENT SERVICES INC,2013,1.8898003569527764
9054,KILLEN GROUP INC,2013,1.8854235870209877
9352,"LANEXA MANAGEMENT, LLC",2013,1.865068485865216
7255,Glenrock Inc.,2013,1.8595198009143188
3039,"CASTINE CAPITAL MANAGEMENT, LLC",2013,1.8371984977243099
11242,NEXT CENTURY GROWTH INVESTORS LLC,2013,1.8365672488413511
93,ABSOLUTE INVESTMENT MANAGEMENT LLC,2013,1.836113718666637
12101,PACIFIC GLOBAL INVESTMENT MANAGEMENT CO,2013,1.8332277771331178
17358,WESTPORT ASSET MANAGEMENT INC,2013,1.8244056458030289
8890,Jefferies Group LLC,2013,1.8164988213213988
16164,TOWLE & CO,2013,1.8111513309090008
6339,"Financial Management Professionals, Inc.",2013,1.8082048278517742
3077,CB&T Wealth Management,2013,1.7945575361008412
16037,"TIEDEMANN WEALTH MANAGEMENT, LLC",2013,1.7919810039860038
6037,FIRST WILSHIRE SECURITIES MANAGEMENT INC,2013,1.7908550549482365
8271,"I.G. INVESTMENT MANAGEMENT, LTD.",2013,1.7782300053197813
15040,"Salient Capital Advisors, LLC",2013,1.7725557356501118
5633,"Energy Income Partners, LLC",2013,1.760144892632122
6352,"Fine Capital Partners, L.P.",2013,1.7567116774681244
3194,CHICKASAW CAPITAL MANAGEMENT LLC,2013,1.7434178331462746
13762,"Ranger International Management, LP",2013,1.7403953798295
12415,PITTENGER & ANDERSON INC,2013,1.736943936848403
10660,"Madison Scottsdale, LC",2013,1.7145525743663452
11737,OAK RIDGE INVESTMENTS LLC,2013,1.7086950862488641
14419,SHAPIRO CAPITAL MANAGEMENT CO INC,2013,1.7055388736305568
13714,RWC Asset Management LLP,2013,1.7044745400185066
1283,"Asset Management Group, Inc.",2013,1.6972058962695606
233,"AH Lisanti Capital Growth, LLC",2013,1.684356829267317
11197,NEW GENERATION ADVISORS LLC,2013,1.6792212276570704
10382,MESIROW FINANCIAL INVESTMENT MANAGEMENT US VALUE EQUITY,2013,1.6789560161451282
2210,Bangor Savings Bank,2013,1.6754441336830423
8928,"Jump Trading, LLC",2013,1.669526368086376
7578,HBK INVESTMENTS L P,2013,1.6685022307104282
11539,Nevsky Capital LLP,2013,1.659878234506391
11447,NWI MANAGEMENT LP,2013,1.6582199851477195
191,AEGIS FINANCIAL CORP,2013,1.653284190496251
7963,Harvest Fund Advisors LLC,2013,1.6511478085507894
1353,Autonomy Capital (Jersey) L.P.,2013,1.6397221718196304
4008,"Carnick & Company, LLC",2013,1.6395382135245573
15005,SYSTEMATIC FINANCIAL MANAGEMENT LP,2013,1.627536831060716
17009,Van Berkom & Associates Inc.,2013,1.6071156810948164
10347,MENDON CAPITAL ADVISORS CORP,2013,1.6066366166300519
26,"1st Global Advisors, Inc.",2013,1.60294653733563
2031,BROADVIEW ADVISORS LLC,2013,1.5894353802836239
7045,GRT CAPITAL PARTNERS LLC,2013,1.5842159364928663
2039,BROOKFIELD ASSET MANAGEMENT INC.,2013,1.5746886305924628
14841,STEWARD CAPITAL MANAGEMENT/,2013,1.5699022643193743
7324,"Grandeur Peak Global Advisors, LLC",2013,1.5694894137533468
1608,"BBT Capital Management, LLC",2013,1.563525390961657
14258,SCOTIA CAPITAL INC.,2013,1.5625786189315078
14394,"SFMG, LLC",2013,1.559662146672896
11208,NEW SOUTH CAPITAL MANAGEMENT INC,2013,1.5511268573590071
11177,NEUMEIER POMA INVESTMENT COUNSEL LLC,2013,1.5499968954246874
4305,"Columbia Pacific Advisors, LLC",2013,1.5483761908161116
13826,"Regal Investment Advisors, LLC",2013,1.5436690211712967
584,ARISTEIA CAPITAL LLC,2013,1.5403006982969554
17608,"Watershed Asset Management, L.L.C.",2013,1.5305196750004209
4445,"Cornerstone Advisors, Inc.",2013,1.5291170017477969
5252,EAGLE GLOBAL ADVISORS LLC,2013,1.5200272472835208
7076,GUGGENHEIM CAPITAL LLC,2013,1.5146311062762818
3819,"Calypso Capital Management, LP",2013,1.5123354832630924
4038,Catalyst Capital Advisors LLC,2013,1.5106876184952527
6785,"GHP Investment Advisors, Inc.",2013,1.5057651516271457
1736,BINGHAM OSBORN & SCARBOROUGH LLC,2013,1.5041153875755486
2061,BROWN CAPITAL MANAGEMENT LLC,2013,1.5023213200376169
431,AMG National Trust Bank,2013,1.4981760261565529
9937,Lorber David A,2013,1.4917293422191131
6542,Forum Securities Ltd,2013,1.4859931743367534
1450,BALASA DINVERNO & FOLTZ LLC,2013,1.483972000734729
15928,TEALWOOD ASSET MANAGEMENT INC,2013,1.4746859600427424
8423,INVESTMENTAKTIENGESELLSCHAFT FUER LANGFRISTIGE INVESTOREN TGV,2013,1.462499310881311
8702,JAMES INVESTMENT RESEARCH INC,2013,1.449493656550717
13711,RUSSELL FRANK CO/,2013,1.4474184891929307
6235,Fairpointe Capital LLC,2013,1.4436212190675295
15978,THOMAS WHITE INTERNATIONAL LTD,2013,1.4433886353763103
11430,NSB Advisors LLC,2013,1.4401440670772443
6664,GALAXY CAPITAL TRADING LTD,2013,1.4358684887864896
15069,Sandell Investment Services LLC,2013,1.435174658627407
1682,"BENJAMIN F. EDWARDS & COMPANY, INC.",2013,1.431843591115507
6606,FrontFour Capital Group LLC,2013,1.427881004614404
15306,"Shinko Asset Management Co., Ltd.",2013,1.4254354587681708
9683,"Lapides Asset Management, LLC",2013,1.4204017618157432
9251,Kingfisher Capital LLC,2013,1.419493159049052
11779,OBERWEIS ASSET MANAGEMENT INC/,2013,1.4164064363884177
579,"ARIEL INVESTMENTS, LLC",2013,1.4109638763551735
4123,"Chapter IV Investors, LLC",2013,1.4105803885688628
12084,P.A.W. CAPITAL CORP,2013,1.405362744326203
12961,"Pier Capital, LLC",2013,1.3995296672841784
5348,EMERALD ADVISERS INC/PA,2013,1.3887357141363736
11062,Motley Fool Asset Management LLC,2013,1.3853081036490835
10340,MEEDER ASSET MANAGEMENT INC,2013,1.383959009932763
1791,"BLOOM TREE PARTNERS, LLC",2013,1.3758101049642777
2015,BRINKER CAPITAL INC,2013,1.3756149603708754
7669,HIGH POINT BANK & TRUST CO,2013,1.3738157462081413
16436,Texas Yale Capital Corp.,2013,1.37247750780744
12831,"Pembroke Management, LTD",2013,1.371965145041873
17233,WEATHERBIE M A & CO INC/MA,2013,1.3677228639854495
5895,FINANCIAL & INVESTMENT MANAGEMENT GROUP LTD,2013,1.3619726109399466
3392,COHEN & STEERS INC,2013,1.3555611715736529
13558,"RMB Capital Management, LLC",2013,1.348558228849443
4688,"D.C. Capital Advisors, Ltd",2013,1.3385324364339255
10542,MOODY NATIONAL BANK TRUST DIVISION,2013,1.3357412209283805
5351,EMERALD MUTUAL FUND ADVISERS TRUST,2013,1.320528241014479
2009,BRIGHTON JONES LLC,2013,1.319685102095668
6914,GRACE & WHITE INC /NY,2013,1.317418800728157
3080,CBRE CLARION SECURITIES LLC,2013,1.308978313443974
9257,"Kinsight, LLC",2013,1.308449510488097
17749,Whale Rock Capital Management LLC,2013,1.3079312377792025
9366,LASRY MARC,2013,1.300184329404986
569,"ARGI Investment Services, LLC",2013,1.2917359993726512
14898,STRATTON MANAGEMENT CO,2013,1.2864647022360116
17570,Walleye Trading LLC,2013,1.282710995654234
4789,DEERFIELD MANAGEMENT CO /NY,2013,1.281149567844836
16312,"TWO SIGMA ADVISERS, LLC",2013,1.2796178344540996
12890,Perennial Investment Partners LTD,2013,1.2793577875996398
9763,"Lenox Wealth Advisors, Inc.",2013,1.2785187100253688
2645,Breton Hill Capital Ltd.,2013,1.265559678517281
8784,JNBA Financial Advisors,2013,1.2617488095864648
14721,SPROTT INC.,2013,1.2516017332769964
1328,"Atlas Brown,Inc.",2013,1.2502861939883252
6677,"GAMCO INVESTORS, INC. ET AL",2013,1.2502607583497147
10701,Man Investments Ltd,2013,1.2499086756537576
12898,"Perimeter Capital Partners, LLC",2013,1.239020978545309
842,"Advocacy Wealth Management Services, LLC",2013,1.232897525023138
9959,"Lubar & Co., Inc",2013,1.228173310383301
13948,"Roaring Blue Lion Capital Management, L.P.",2013,1.2211005349281336
13836,Regis Management CO LLC,2013,1.221039168888864
14108,SANDELL ASSET MANAGEMENT CORP,2013,1.2193966505120977
17951,"Zebra Capital Management, LLC",2013,1.2190062732020503
8607,"Invicta Capital Management, LLC",2013,1.214748262076621
16619,"TrueNorth, Inc.",2013,1.2111753490565316
8520,Independent Order of Foresters,2013,1.2064960255586807
14586,"SNS Financial Group, LLC",2013,1.2053979603180336
13732,"Rafferty Asset Management, LLC",2013,1.1973983889006234
571,ARGONAUT CAPITAL MANAGEMENT CORP,2013,1.1861257753807672
10493,MOLLER FINANCIAL SERVICES,2013,1.183656482405092
1538,BARCLAYS PLC,2013,1.183125556888048
8130,Hilltop Holdings Inc.,2013,1.1663631955776452
11001,"Modera Wealth Management, LLC",2013,1.160580437272419
10434,MILLENNIUM MANAGEMENT LLC,2013,1.158834167618371
9332,LADENBURG THALMANN FINANCIAL SERVICES INC,2013,1.1537025758202417
17588,"Warren Averett Asset Management, LLC",2013,1.1498275147959847
5592,"Empire Capital Management, L.L.C.",2013,1.14770710410981
13694,RS INVESTMENT MANAGEMENT CO LLC,2013,1.1446779675583667
8244,Hudson Bay Capital Management LP,2013,1.1371177748003145
17506,WOLVERINE ASSET MANAGEMENT LLC,2013,1.1274368982079122
3141,CHARTWELL INVESTMENT PARTNERS/PA,2013,1.1188676042461596
3650,CREDIT SUISSE AG/,2013,1.1158754492928875
1444,BAKER BROS. ADVISORS LP,2013,1.100574774723973
785,"Acropolis Investment Management, LLC",2013,1.0966213495439214
4958,DOW CHEMICAL CO /DE/,2013,1.0820227374277083
13201,Prospera Financial Services,2013,1.0819304811427537
17537,WRAPMANAGER INC,2013,1.0819304811427537
11479,National Mutual Insurance Federation of Agricultural Cooperatives,2013,1.073389353830897
6005,FIRST NEW YORK SECURITIES LLC /NY,2013,1.0674668504308955
7915,"Hanlon Investment Management, Inc.",2013,1.0660175938135739
1828,BOGLE INVESTMENT MANAGEMENT L P /DE/,2013,1.0587004521820638
14714,"SPRINGBOK CAPITAL MANAGEMENT, LLC",2013,1.0522506248808299
5328,ELKHORN PARTNERS LIMITED PARTNERSHIP,2013,1.0508197386388636
5966,FIRST MERCANTILE TRUST CO,2013,1.0468132876512461
8314,IFC Holdings Incorporated/FL,2013,1.0437019932392504
8351,INR ADVISORY SERVICES LLC,2013,1.041571834376338
2822,"CADIAN CAPITAL MANAGEMENT, LLC",2013,1.040826765328992
3016,CARDINAL CAPITAL MANAGEMENT LLC /CT,2013,1.0367027747691573
11637,"Nokota Management, LP",2013,1.0361761232845665
13518,"RIMA SENVEST MANAGEMENT, L.L.C.",2013,1.0314848217646857
15415,"Smith & Howard Wealth Management, LLC",2013,1.0287418536511312
16136,"TORTOISE CAPITAL ADVISORS, L.L.C.",2013,1.0246829047182835
3588,CORSAIR CAPITAL MANAGEMENT LLC,2013,1.022188230595949
6429,First National Bank of Hutchinson,2013,1.0101618235538514
15835,TAMRO Capital Partners LLC,2013,1.0084495648763268
16955,"VISTA CAPITAL PARTNERS, INC.",2013,1.0021729463094364
9535,LOMBARDIA CAPITAL PARTNERS LLC,2013,0.9922607843790155
14051,S&T BANK/PA,2013,0.9897717397790444
4953,"DOOLITTLE & GANOS INVESTMENT COUNSEL, LLC",2013,0.9828983065362225
11387,NORTHPOINTE CAPITAL LLC,2013,0.9826236849624226
6226,"FULLER & THALER ASSET MANAGEMENT, INC.",2013,0.9791309048484051
13675,ROYCE & ASSOCIATES LLC,2013,0.9789911296857388
8760,"JFS WEALTH ADVISORS, LLC",2013,0.9774397553789554
6907,GOULD ASSET MANAGEMENT LLC /CA/,2013,0.9762881194509061
11915,OXFORD ASSET MANAGEMENT,2013,0.9715505846506853
275,ALGERT COLDIRON INVESTORS LLC,2013,0.9694280176448637
14828,STEPHENS INC /AR/,2013,0.9674728904991342
17663,Weiss Multi-Strategy Advisers LLC,2013,0.9674284225841052
17071,Verition Fund Management LLC,2013,0.9556486880787205
2500,BlueCrest Capital Management LLP,2013,0.9511055843696955
14265,"SCOUT INVESTMENTS, INC.",2013,0.9501760959184846
6080,FNY Managed Accounts LLC,2013,0.9257956189596952
3437,COMERICA SECURITIES INC,2013,0.917541730988354
16188,"TRAFELET CAPITAL MANAGEMENT, L.P.",2013,0.9116813948558464
14666,"SPC Financial, Inc.",2013,0.9058927787808204
16583,TriOaks Capital Management L.P.,2013,0.8814472946060514
816,Adirondack Research & Management Inc.,2013,0.8756503969770363
1347,Aurora Investment Counsel,2013,0.8730044051026994
7366,"Green Street Investors, LLC",2013,0.8612999278721988
12150,PARADIGM CAPITAL MANAGEMENT INC/NY,2013,0.8594320876160781
9451,LEVITT CAPITAL MANAGEMENT LLC,2013,0.8478447053677641
385,AMERICAN ECONOMIC PLANNING GROUP INC /ADV,2013,0.8464042463116486
644,ASHFORD CAPITAL MANAGEMENT INC,2013,0.8457650218991295
1997,"BRIGADE CAPITAL MANAGEMENT, LLC",2013,0.8426214157776653
12315,PERKINS CAPITAL MANAGEMENT INC,2013,0.8418982874408922
7441,"HABER TRILIX ADVISORS, LP",2013,0.8280168361881733
13514,"RICE HALL JAMES & ASSOCIATES, LLC",2013,0.8254646738332898
2092,BTG Pactual Global Asset Management Ltd,2013,0.8155926497674258
11784,OLD DOMINION CAPITAL MANAGEMENT INC,2013,0.8113257840065459
6372,"First Allied Asset Management, Inc.",2013,0.7994816119772533
8295,ICAHN CARL C,2013,0.7922917481665359
12056,"Ospraie Management, LLC",2013,0.7915442595005333
4891,DINSMORE CAPITAL MANAGEMENT CO/NJ,2013,0.779368974805803
7883,"Halbert, Hargrove/Russell LLC",2013,0.7646749987812324
12427,PLANNING ALTERNATIVES LTD /ADV,2013,0.7621760838295866
16564,Tradeworx Inc.,2013,0.760758065744847
17088,"Verus Financial Partners, Inc.",2013,0.7598490031493838
15600,Stelac Advisory Services LLC,2013,0.7596858172875616
13260,QUANTUM CAPITAL MANAGEMENT,2013,0.7578361059993586
2165,"Baker Avenue Asset Management, LP",2013,0.7556226019904092
16894,"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",2013,0.7480448256600072
16425,"Teton Advisors, Inc.",2013,0.738681682418439
308,ALLSTATE CORP,2013,0.7376315876573042
4117,"Champlain Investment Partners, LLC",2013,0.7230690666613808
15964,TFS CAPITAL LLC,2013,0.7214857234175664
5093,Dean Capital Management,2013,0.7186421433312815
5333,ELLINGTON MANAGEMENT GROUP LLC,2013,0.7135766551257379
1522,BANKERS TRUST CO OF SOUTH DAKOTA,2013,0.7083677166145326
11563,"New Harbor Financial Group, LLC",2013,0.7035898562200062
14982,SYMMETRY PEAK MANAGEMENT LLC,2013,0.6949305825519639
